Id_pollution;Annee;Mois;Qualite;Nombre;Niveau de pollution
143;2020;aout;Mauvaise;0.0;3
144;2020;aout;Mauvaise;3.0;3
145;2020;aout;Mauvaise;0.0;3
146;2020;aout;Mauvaise;22.0;3
147;2020;aout;Mauvaise;0.0;3
148;2020;aout;Mauvaise;13.0;3
149;2020;aout;Mauvaise;14.0;3
150;2020;aout;Mauvaise;66.0;3
151;2020;aout;Mauvaise;0.0;3
152;2020;aout;Mauvaise;0.0;3
153;2020;aout;Mauvaise;22.0;3
154;2020;aout;Mauvaise;0.0;3
155;2020;aout;Mauvaise;0.0;3
156;2020;aout;Mauvaise;1.0;3
157;2020;aout;Mauvaise;0.0;3
158;2020;aout;Mauvaise;63.0;3
159;2020;aout;Mauvaise;0.0;3
160;2020;aout;Mauvaise;0.0;3
161;2020;aout;Mauvaise;0.0;3
162;2020;aout;Mauvaise;65.0;3
163;2020;aout;Mauvaise;4.0;3
164;2020;aout;Mauvaise;21.0;3
165;2020;aout;Mauvaise;0.0;3
166;2020;aout;Mauvaise;5.0;3
167;2020;aout;Mauvaise;0.0;3
168;2020;aout;Mauvaise;3.0;3
169;2020;aout;Mauvaise;0.0;3
170;2020;aout;Mauvaise;22.0;3
171;2020;aout;Mauvaise;0.0;3
172;2020;aout;Mauvaise;13.0;3
173;2020;aout;Mauvaise;14.0;3
174;2020;aout;Mauvaise;66.0;3
175;2020;aout;Mauvaise;0.0;3
176;2020;aout;Mauvaise;0.0;3
177;2020;aout;Mauvaise;22.0;3
178;2020;aout;Mauvaise;0.0;3
179;2020;aout;Mauvaise;0.0;3
180;2020;aout;Mauvaise;1.0;3
181;2020;aout;Mauvaise;0.0;3
182;2020;aout;Mauvaise;63.0;3
183;2020;aout;Mauvaise;0.0;3
184;2020;aout;Mauvaise;0.0;3
185;2020;aout;Mauvaise;0.0;3
186;2020;aout;Mauvaise;65.0;3
187;2020;aout;Mauvaise;4.0;3
188;2020;aout;Mauvaise;21.0;3
189;2020;aout;Mauvaise;0.0;3
190;2020;aout;Mauvaise;5.0;3
191;2020;aout;Mauvaise;0.0;3
192;2020;aout;Mauvaise;3.0;3
193;2020;aout;Mauvaise;0.0;3
194;2020;aout;Mauvaise;22.0;3
195;2020;aout;Mauvaise;0.0;3
196;2020;aout;Mauvaise;13.0;3
197;2020;aout;Mauvaise;1.0;3
198;2020;aout;Mauvaise;66.0;3
199;2020;aout;Mauvaise;0.0;3
200;2020;aout;Mauvaise;0.0;3
201;2020;aout;Mauvaise;0.0;3
202;2020;aout;Mauvaise;0.0;3
203;2020;aout;Mauvaise;22.0;3
204;2020;aout;Mauvaise;1.0;3
205;2020;aout;Mauvaise;0.0;3
206;2020;aout;Mauvaise;63.0;3
207;2020;aout;Mauvaise;0.0;3
208;2020;aout;Mauvaise;0.0;3
209;2020;aout;Mauvaise;7.0;3
210;2020;aout;Mauvaise;65.0;3
211;2020;aout;Mauvaise;4.0;3
212;2020;aout;Mauvaise;21.0;3
213;2020;aout;Mauvaise;0.0;3
214;2020;aout;Mauvaise;5.0;3
215;2020;aout;Mauvaise;0.0;3
216;2020;aout;Mauvaise;3.0;3
217;2020;aout;Mauvaise;0.0;3
218;2020;aout;Mauvaise;22.0;3
219;2020;aout;Mauvaise;0.0;3
220;2020;aout;Mauvaise;13.0;3
221;2020;aout;Mauvaise;1.0;3
222;2020;aout;Mauvaise;66.0;3
223;2020;aout;Mauvaise;0.0;3
224;2020;aout;Mauvaise;0.0;3
225;2020;aout;Mauvaise;0.0;3
226;2020;aout;Mauvaise;0.0;3
227;2020;aout;Mauvaise;22.0;3
228;2020;aout;Mauvaise;1.0;3
229;2020;aout;Mauvaise;0.0;3
230;2020;aout;Mauvaise;63.0;3
231;2020;aout;Mauvaise;0.0;3
232;2020;aout;Mauvaise;0.0;3
233;2020;aout;Mauvaise;7.0;3
234;2020;aout;Mauvaise;65.0;3
235;2020;aout;Mauvaise;4.0;3
236;2020;aout;Mauvaise;21.0;3
237;2020;aout;Mauvaise;0.0;3
238;2020;aout;Mauvaise;5.0;3
239;2020;aout;Mauvaise;0.0;3
240;2020;aout;Mauvaise;3.0;3
241;2020;aout;Mauvaise;0.0;3
242;2020;aout;Mauvaise;22.0;3
243;2020;aout;Mauvaise;0.0;3
244;2020;aout;Mauvaise;13.0;3
245;2020;aout;Mauvaise;1.0;3
246;2020;aout;Mauvaise;66.0;3
247;2020;aout;Mauvaise;0.0;3
248;2020;aout;Mauvaise;0.0;3
249;2020;aout;Mauvaise;0.0;3
250;2020;aout;Mauvaise;0.0;3
251;2020;aout;Mauvaise;22.0;3
252;2020;aout;Mauvaise;1.0;3
253;2020;aout;Mauvaise;0.0;3
254;2020;aout;Mauvaise;63.0;3
255;2020;aout;Mauvaise;0.0;3
256;2020;aout;Mauvaise;0.0;3
257;2020;aout;Mauvaise;7.0;3
258;2020;aout;Mauvaise;65.0;3
259;2020;aout;Mauvaise;4.0;3
260;2020;aout;Mauvaise;21.0;3
261;2020;aout;Mauvaise;0.0;3
262;2020;aout;Mauvaise;5.0;3
263;2020;aout;Mauvaise;0.0;3
264;2020;aout;Mauvaise;3.0;3
265;2020;aout;Mauvaise;0.0;3
266;2020;aout;Mauvaise;22.0;3
267;2020;aout;Mauvaise;0.0;3
268;2020;aout;Mauvaise;13.0;3
269;2020;aout;Mauvaise;1.0;3
270;2020;aout;Mauvaise;66.0;3
271;2020;aout;Mauvaise;0.0;3
272;2020;aout;Mauvaise;0.0;3
273;2020;aout;Mauvaise;0.0;3
274;2020;aout;Mauvaise;0.0;3
275;2020;aout;Mauvaise;22.0;3
276;2020;aout;Mauvaise;1.0;3
277;2020;aout;Mauvaise;0.0;3
278;2020;aout;Mauvaise;63.0;3
279;2020;aout;Mauvaise;0.0;3
280;2020;aout;Mauvaise;0.0;3
281;2020;aout;Mauvaise;7.0;3
282;2020;aout;Mauvaise;65.0;3
283;2020;aout;Mauvaise;4.0;3
284;2020;aout;Mauvaise;21.0;3
285;2020;aout;Mauvaise;0.0;3
286;2020;aout;Mauvaise;78.0;3
287;2020;aout;Mauvaise;0.0;3
288;2020;aout;Mauvaise;3.0;3
289;2020;aout;Mauvaise;0.0;3
290;2020;aout;Mauvaise;22.0;3
291;2020;aout;Mauvaise;0.0;3
292;2020;aout;Mauvaise;1.0;3
293;2020;aout;Mauvaise;1.0;3
294;2020;aout;Mauvaise;66.0;3
295;2020;aout;Mauvaise;0.0;3
296;2020;aout;Mauvaise;63.0;3
297;2020;aout;Mauvaise;0.0;3
298;2020;aout;Mauvaise;0.0;3
299;2020;aout;Mauvaise;22.0;3
300;2020;aout;Mauvaise;1.0;3
301;2020;aout;Mauvaise;0.0;3
302;2020;aout;Mauvaise;63.0;3
303;2020;aout;Mauvaise;0.0;3
304;2020;aout;Mauvaise;14.0;3
305;2020;aout;Mauvaise;7.0;3
306;2020;aout;Mauvaise;65.0;3
307;2020;aout;Mauvaise;4.0;3
308;2020;aout;Mauvaise;0.0;3
309;2020;aout;Mauvaise;0.0;3
310;2020;aout;Mauvaise;78.0;3
311;2020;aout;Mauvaise;0.0;3
312;2020;aout;Mauvaise;3.0;3
313;2020;aout;Mauvaise;0.0;3
314;2020;aout;Mauvaise;22.0;3
315;2020;aout;Mauvaise;0.0;3
316;2020;aout;Mauvaise;1.0;3
317;2020;aout;Mauvaise;1.0;3
318;2020;aout;Mauvaise;66.0;3
319;2020;aout;Mauvaise;0.0;3
320;2020;aout;Mauvaise;63.0;3
321;2020;aout;Mauvaise;0.0;3
322;2020;aout;Mauvaise;0.0;3
323;2020;aout;Mauvaise;22.0;3
324;2020;aout;Mauvaise;1.0;3
325;2020;aout;Mauvaise;0.0;3
326;2020;aout;Mauvaise;63.0;3
327;2020;aout;Mauvaise;0.0;3
328;2020;aout;Mauvaise;14.0;3
329;2020;aout;Mauvaise;7.0;3
330;2020;aout;Mauvaise;65.0;3
331;2020;aout;Mauvaise;4.0;3
332;2020;aout;Mauvaise;0.0;3
333;2020;aout;Mauvaise;0.0;3
334;2020;aout;Mauvaise;78.0;3
335;2020;aout;Mauvaise;0.0;3
336;2020;aout;Mauvaise;3.0;3
337;2020;aout;Mauvaise;0.0;3
338;2020;aout;Mauvaise;22.0;3
339;2020;aout;Mauvaise;0.0;3
340;2020;aout;Mauvaise;1.0;3
341;2020;aout;Mauvaise;1.0;3
342;2020;aout;Mauvaise;66.0;3
343;2020;aout;Mauvaise;0.0;3
344;2020;aout;Mauvaise;63.0;3
345;2020;aout;Mauvaise;0.0;3
346;2020;aout;Mauvaise;0.0;3
347;2020;aout;Mauvaise;22.0;3
348;2020;aout;Mauvaise;1.0;3
349;2020;aout;Mauvaise;0.0;3
350;2020;aout;Mauvaise;63.0;3
351;2020;aout;Mauvaise;0.0;3
352;2020;aout;Mauvaise;14.0;3
353;2020;aout;Mauvaise;7.0;3
354;2020;aout;Mauvaise;65.0;3
355;2020;aout;Mauvaise;4.0;3
356;2020;aout;Mauvaise;0.0;3
357;2020;aout;Mauvaise;0.0;3
358;2020;aout;Mauvaise;78.0;3
359;2020;aout;Mauvaise;0.0;3
360;2020;aout;Mauvaise;3.0;3
361;2020;aout;Mauvaise;0.0;3
362;2020;aout;Mauvaise;22.0;3
363;2020;aout;Mauvaise;0.0;3
364;2020;aout;Mauvaise;1.0;3
365;2020;aout;Mauvaise;1.0;3
366;2020;aout;Mauvaise;66.0;3
367;2020;aout;Mauvaise;0.0;3
368;2020;aout;Mauvaise;63.0;3
369;2020;aout;Mauvaise;0.0;3
370;2020;aout;Mauvaise;0.0;3
371;2020;aout;Mauvaise;22.0;3
372;2020;aout;Mauvaise;1.0;3
373;2020;aout;Mauvaise;0.0;3
374;2020;aout;Mauvaise;63.0;3
375;2020;aout;Mauvaise;0.0;3
376;2020;aout;Mauvaise;14.0;3
377;2020;aout;Mauvaise;7.0;3
378;2020;aout;Mauvaise;65.0;3
379;2020;aout;Mauvaise;4.0;3
380;2020;aout;Mauvaise;0.0;3
381;2020;aout;Mauvaise;76.0;3
382;2020;aout;Mauvaise;78.0;3
383;2020;aout;Mauvaise;0.0;3
384;2020;aout;Mauvaise;3.0;3
385;2020;aout;Mauvaise;0.0;3
386;2020;aout;Mauvaise;22.0;3
387;2020;aout;Mauvaise;5.0;3
388;2020;aout;Mauvaise;1.0;3
389;2020;aout;Mauvaise;1.0;3
390;2020;aout;Mauvaise;66.0;3
391;2020;aout;Mauvaise;0.0;3
392;2020;aout;Mauvaise;63.0;3
393;2020;aout;Mauvaise;0.0;3
394;2020;aout;Mauvaise;0.0;3
395;2020;aout;Mauvaise;22.0;3
396;2020;aout;Mauvaise;1.0;3
397;2020;aout;Mauvaise;0.0;3
398;2020;aout;Mauvaise;63.0;3
399;2020;aout;Mauvaise;0.0;3
400;2020;aout;Mauvaise;14.0;3
401;2020;aout;Mauvaise;7.0;3
402;2020;aout;Mauvaise;65.0;3
403;2020;aout;Mauvaise;1.0;3
404;2020;aout;Mauvaise;0.0;3
405;2020;aout;Mauvaise;76.0;3
406;2020;aout;Mauvaise;78.0;3
407;2020;aout;Mauvaise;0.0;3
408;2020;aout;Mauvaise;3.0;3
409;2020;aout;Mauvaise;0.0;3
410;2020;aout;Mauvaise;22.0;3
411;2020;aout;Mauvaise;5.0;3
412;2020;aout;Mauvaise;1.0;3
413;2020;aout;Mauvaise;1.0;3
414;2020;aout;Mauvaise;66.0;3
415;2020;aout;Mauvaise;0.0;3
416;2020;aout;Mauvaise;63.0;3
417;2020;aout;Mauvaise;0.0;3
418;2020;aout;Mauvaise;0.0;3
419;2020;aout;Mauvaise;22.0;3
420;2020;aout;Mauvaise;1.0;3
421;2020;aout;Mauvaise;0.0;3
422;2020;aout;Mauvaise;63.0;3
423;2020;aout;Mauvaise;0.0;3
424;2020;aout;Mauvaise;14.0;3
425;2020;aout;Mauvaise;7.0;3
426;2020;aout;Mauvaise;65.0;3
427;2020;aout;Mauvaise;1.0;3
428;2020;aout;Mauvaise;0.0;3
429;2020;aout;Mauvaise;76.0;3
430;2020;aout;Mauvaise;78.0;3
431;2020;aout;Mauvaise;0.0;3
432;2020;aout;Mauvaise;3.0;3
433;2020;aout;Mauvaise;0.0;3
434;2020;aout;Mauvaise;22.0;3
435;2020;aout;Mauvaise;5.0;3
436;2020;aout;Mauvaise;1.0;3
437;2020;aout;Mauvaise;1.0;3
438;2020;aout;Mauvaise;66.0;3
439;2020;aout;Mauvaise;0.0;3
440;2020;aout;Mauvaise;63.0;3
441;2020;aout;Mauvaise;0.0;3
442;2020;aout;Mauvaise;0.0;3
443;2020;aout;Mauvaise;22.0;3
444;2020;aout;Mauvaise;1.0;3
445;2020;aout;Mauvaise;0.0;3
446;2020;aout;Mauvaise;63.0;3
447;2020;aout;Mauvaise;0.0;3
448;2020;aout;Mauvaise;14.0;3
449;2020;aout;Mauvaise;7.0;3
450;2020;aout;Mauvaise;65.0;3
451;2020;aout;Mauvaise;1.0;3
452;2020;aout;Mauvaise;0.0;3
453;2020;aout;Mauvaise;76.0;3
454;2020;aout;Mauvaise;78.0;3
455;2020;aout;Mauvaise;0.0;3
456;2020;aout;Mauvaise;3.0;3
457;2020;aout;Mauvaise;0.0;3
458;2020;aout;Mauvaise;22.0;3
459;2020;aout;Mauvaise;5.0;3
460;2020;aout;Mauvaise;1.0;3
461;2020;aout;Mauvaise;1.0;3
462;2020;aout;Mauvaise;66.0;3
463;2020;aout;Mauvaise;0.0;3
464;2020;aout;Mauvaise;63.0;3
465;2020;aout;Mauvaise;0.0;3
466;2020;aout;Mauvaise;0.0;3
467;2020;aout;Mauvaise;22.0;3
468;2020;aout;Mauvaise;1.0;3
469;2020;aout;Mauvaise;0.0;3
470;2020;aout;Mauvaise;63.0;3
471;2020;aout;Mauvaise;0.0;3
472;2020;aout;Mauvaise;14.0;3
473;2020;aout;Mauvaise;7.0;3
474;2020;aout;Mauvaise;65.0;3
475;2020;aout;Mauvaise;1.0;3
476;2020;aout;Mauvaise;4.0;3
477;2020;aout;Mauvaise;76.0;3
478;2020;aout;Mauvaise;78.0;3
479;2020;aout;Mauvaise;0.0;3
480;2020;aout;Mauvaise;3.0;3
481;2020;aout;Mauvaise;0.0;3
482;2020;aout;Mauvaise;14.0;3
483;2020;aout;Mauvaise;5.0;3
484;2020;aout;Mauvaise;1.0;3
485;2020;aout;Mauvaise;1.0;3
486;2020;aout;Mauvaise;1.0;3
487;2020;aout;Mauvaise;0.0;3
488;2020;aout;Mauvaise;66.0;3
489;2020;aout;Mauvaise;0.0;3
490;2020;aout;Mauvaise;0.0;3
491;2020;aout;Mauvaise;22.0;3
492;2020;aout;Mauvaise;1.0;3
493;2020;aout;Mauvaise;0.0;3
494;2020;aout;Mauvaise;0.0;3
495;2020;aout;Mauvaise;0.0;3
496;2020;aout;Mauvaise;14.0;3
497;2020;aout;Mauvaise;7.0;3
498;2020;aout;Mauvaise;60.0;3
499;2020;aout;Mauvaise;1.0;3
500;2020;aout;Mauvaise;4.0;3
501;2020;aout;Mauvaise;76.0;3
502;2020;aout;Mauvaise;78.0;3
503;2020;aout;Mauvaise;0.0;3
504;2020;aout;Mauvaise;3.0;3
505;2020;aout;Mauvaise;0.0;3
506;2020;aout;Mauvaise;14.0;3
507;2020;aout;Mauvaise;5.0;3
508;2020;aout;Mauvaise;1.0;3
509;2020;aout;Mauvaise;1.0;3
510;2020;aout;Mauvaise;1.0;3
511;2020;aout;Mauvaise;0.0;3
512;2020;aout;Mauvaise;66.0;3
513;2020;aout;Mauvaise;0.0;3
514;2020;aout;Mauvaise;0.0;3
515;2020;aout;Mauvaise;22.0;3
516;2020;aout;Mauvaise;1.0;3
517;2020;aout;Mauvaise;0.0;3
518;2020;aout;Mauvaise;0.0;3
519;2020;aout;Degradee;0.0;4
520;2020;aout;Degradee;14.0;4
521;2020;aout;Degradee;7.0;4
522;2020;aout;Degradee;60.0;4
523;2020;aout;Degradee;1.0;4
524;2020;aout;Degradee;4.0;4
525;2020;aout;Degradee;76.0;4
526;2020;aout;Degradee;78.0;4
527;2020;aout;Degradee;0.0;4
528;2020;aout;Degradee;3.0;4
529;2020;aout;Degradee;0.0;4
530;2020;aout;Degradee;14.0;4
531;2020;aout;Degradee;5.0;4
532;2020;aout;Degradee;1.0;4
533;2020;aout;Degradee;1.0;4
534;2020;aout;Degradee;1.0;4
535;2020;aout;Degradee;0.0;4
536;2020;aout;Degradee;66.0;4
537;2020;aout;Degradee;0.0;4
538;2020;aout;Degradee;0.0;4
539;2020;aout;Degradee;22.0;4
540;2020;aout;Degradee;1.0;4
541;2020;aout;Degradee;0.0;4
542;2020;aout;Degradee;0.0;4
543;2020;aout;Degradee;0.0;4
544;2020;aout;Degradee;14.0;4
545;2020;aout;Degradee;7.0;4
546;2020;aout;Degradee;60.0;4
547;2020;aout;Degradee;1.0;4
548;2020;aout;Degradee;4.0;4
549;2020;aout;Degradee;76.0;4
550;2020;aout;Degradee;78.0;4
551;2020;aout;Degradee;0.0;4
552;2020;aout;Degradee;3.0;4
553;2020;aout;Degradee;0.0;4
554;2020;aout;Degradee;14.0;4
555;2020;aout;Degradee;5.0;4
556;2020;aout;Degradee;1.0;4
557;2020;aout;Degradee;1.0;4
558;2020;aout;Degradee;1.0;4
559;2020;aout;Degradee;0.0;4
560;2020;aout;Degradee;66.0;4
561;2020;aout;Degradee;0.0;4
562;2020;aout;Degradee;0.0;4
563;2020;aout;Degradee;22.0;4
564;2020;aout;Degradee;1.0;4
565;2020;aout;Degradee;0.0;4
566;2020;aout;Degradee;0.0;4
567;2020;aout;Degradee;0.0;4
568;2020;aout;Degradee;14.0;4
569;2020;aout;Degradee;7.0;4
570;2020;aout;Degradee;60.0;4
571;2020;aout;Degradee;0.0;4
572;2020;aout;Degradee;4.0;4
573;2020;aout;Degradee;76.0;4
574;2020;aout;Degradee;78.0;4
575;2020;aout;Degradee;0.0;4
576;2020;aout;Degradee;3.0;4
577;2020;aout;Degradee;13.0;4
578;2020;aout;Degradee;14.0;4
579;2020;aout;Degradee;5.0;4
580;2020;aout;Degradee;1.0;4
581;2020;aout;Degradee;22.0;4
582;2020;aout;Degradee;1.0;4
583;2020;aout;Degradee;1.0;4
584;2020;aout;Degradee;66.0;4
585;2020;aout;Degradee;0.0;4
586;2020;aout;Degradee;0.0;4
587;2020;aout;Degradee;22.0;4
588;2020;aout;Degradee;1.0;4
589;2020;aout;Degradee;0.0;4
590;2020;aout;Degradee;0.0;4
591;2020;aout;Degradee;0.0;4
592;2020;aout;Degradee;14.0;4
593;2020;aout;Degradee;0.0;4
594;2020;aout;Degradee;60.0;4
595;2020;aout;Degradee;0.0;4
596;2020;aout;Degradee;4.0;4
597;2020;aout;Degradee;76.0;4
598;2020;aout;Degradee;78.0;4
599;2020;aout;Degradee;0.0;4
600;2020;aout;Degradee;3.0;4
601;2020;aout;Degradee;13.0;4
602;2020;aout;Degradee;14.0;4
603;2020;aout;Degradee;5.0;4
604;2020;aout;Degradee;1.0;4
605;2020;aout;Degradee;22.0;4
606;2020;aout;Degradee;1.0;4
607;2020;aout;Degradee;1.0;4
608;2020;aout;Degradee;66.0;4
609;2020;aout;Degradee;0.0;4
610;2020;aout;Degradee;0.0;4
611;2020;aout;Degradee;22.0;4
612;2020;aout;Degradee;1.0;4
613;2020;aout;Degradee;0.0;4
614;2020;aout;Degradee;0.0;4
615;2020;aout;Degradee;0.0;4
616;2020;aout;Degradee;14.0;4
617;2020;aout;Degradee;0.0;4
618;2020;aout;Degradee;60.0;4
619;2020;aout;Degradee;0.0;4
620;2020;aout;Degradee;4.0;4
621;2020;aout;Degradee;76.0;4
622;2020;aout;Degradee;78.0;4
623;2020;aout;Degradee;0.0;4
624;2020;aout;Degradee;3.0;4
625;2020;aout;Degradee;13.0;4
626;2020;aout;Degradee;14.0;4
627;2020;aout;Degradee;5.0;4
628;2020;aout;Degradee;1.0;4
629;2020;aout;Degradee;22.0;4
630;2020;aout;Degradee;1.0;4
631;2020;aout;Degradee;1.0;4
632;2020;aout;Degradee;66.0;4
633;2020;aout;Degradee;0.0;4
634;2020;aout;Degradee;0.0;4
635;2020;aout;Degradee;22.0;4
636;2020;aout;Degradee;1.0;4
637;2020;aout;Degradee;0.0;4
638;2020;aout;Degradee;0.0;4
639;2020;aout;Degradee;0.0;4
640;2020;aout;Degradee;14.0;4
641;2020;aout;Degradee;0.0;4
642;2020;aout;Degradee;60.0;4
643;2020;aout;Degradee;0.0;4
644;2020;aout;Degradee;4.0;4
645;2020;aout;Degradee;76.0;4
646;2020;aout;Degradee;78.0;4
647;2020;aout;Degradee;0.0;4
648;2020;aout;Degradee;3.0;4
649;2020;aout;Degradee;13.0;4
650;2020;aout;Degradee;14.0;4
651;2020;aout;Degradee;5.0;4
652;2020;aout;Degradee;1.0;4
653;2020;aout;Degradee;22.0;4
654;2020;aout;Degradee;1.0;4
655;2020;aout;Degradee;1.0;4
656;2020;aout;Degradee;66.0;4
657;2020;aout;Degradee;0.0;4
658;2020;aout;Degradee;0.0;4
659;2020;aout;Degradee;22.0;4
660;2020;aout;Degradee;1.0;4
661;2020;aout;Degradee;0.0;4
662;2020;aout;Degradee;0.0;4
663;2020;aout;Degradee;0.0;4
664;2020;aout;Degradee;14.0;4
665;2020;aout;Degradee;0.0;4
666;2020;aout;Degradee;5.0;4
667;2020;aout;Degradee;0.0;4
668;2020;aout;Degradee;4.0;4
669;2020;aout;Degradee;76.0;4
670;2020;aout;Degradee;78.0;4
671;2020;aout;Degradee;0.0;4
672;2020;aout;Degradee;0.0;4
673;2020;aout;Degradee;13.0;4
674;2020;aout;Degradee;14.0;4
675;2020;aout;Degradee;5.0;4
676;2020;aout;Degradee;0.0;4
677;2020;aout;Degradee;22.0;4
678;2020;aout;Degradee;1.0;4
