Id_pollution;Annee;Mois;Qualite;Nombre;Niveau de pollution
548;2021;aout;Extremement mauvaise;4.0;5
549;2021;aout;Extremement mauvaise;5.0;5
550;2021;aout;Extremement mauvaise;1.0;5
551;2021;aout;Extremement mauvaise;1.0;5
552;2021;aout;Extremement mauvaise;66.0;5
553;2021;aout;Extremement mauvaise;22.0;5
554;2021;aout;Extremement mauvaise;78.0;5
555;2021;aout;Extremement mauvaise;0.0;5
556;2021;aout;Extremement mauvaise;3.0;5
557;2021;aout;Extremement mauvaise;0.0;5
558;2021;aout;Extremement mauvaise;14.0;5
559;2021;aout;Extremement mauvaise;7.0;5
560;2021;aout;Extremement mauvaise;65.0;5
561;2021;aout;Extremement mauvaise;0.0;5
562;2021;aout;Extremement mauvaise;7.0;5
563;2021;aout;Extremement mauvaise;65.0;5
564;2021;aout;Extremement mauvaise;4.0;5
565;2021;aout;Extremement mauvaise;5.0;5
566;2021;aout;Extremement mauvaise;1.0;5
567;2021;aout;Extremement mauvaise;1.0;5
568;2021;aout;Extremement mauvaise;66.0;5
569;2021;aout;Extremement mauvaise;22.0;5
570;2021;aout;Extremement mauvaise;78.0;5
571;2021;aout;Extremement mauvaise;0.0;5
572;2021;aout;Extremement mauvaise;3.0;5
573;2021;aout;Extremement mauvaise;0.0;5
574;2021;aout;Extremement mauvaise;14.0;5
575;2021;aout;Extremement mauvaise;7.0;5
576;2021;aout;Extremement mauvaise;65.0;5
577;2021;aout;Extremement mauvaise;21.0;5
578;2021;aout;Extremement mauvaise;14.0;5
579;2021;aout;Extremement mauvaise;7.0;5
580;2021;aout;Extremement mauvaise;65.0;5
581;2021;aout;Extremement mauvaise;14.0;5
582;2021;aout;Extremement mauvaise;5.0;5
583;2021;aout;Extremement mauvaise;1.0;5
584;2021;aout;Extremement mauvaise;1.0;5
585;2021;aout;Extremement mauvaise;0.0;5
586;2021;aout;Extremement mauvaise;76.0;5
587;2021;aout;Extremement mauvaise;78.0;5
588;2021;aout;Extremement mauvaise;0.0;5
589;2021;aout;Extremement mauvaise;0.0;5
590;2021;aout;Extremement mauvaise;0.0;5
591;2021;aout;Extremement mauvaise;14.0;5
592;2021;aout;Extremement mauvaise;7.0;5
593;2021;aout;Extremement mauvaise;21.0;5
594;2021;aout;Extremement mauvaise;14.0;5
595;2021;aout;Extremement mauvaise;7.0;5
596;2021;aout;Extremement mauvaise;65.0;5
597;2021;aout;Extremement mauvaise;14.0;5
598;2021;aout;Extremement mauvaise;5.0;5
599;2021;aout;Extremement mauvaise;1.0;5
600;2021;aout;Extremement mauvaise;1.0;5
601;2021;aout;Extremement mauvaise;0.0;5
602;2021;aout;Extremement mauvaise;76.0;5
603;2021;aout;Extremement mauvaise;78.0;5
604;2021;aout;Extremement mauvaise;0.0;5
605;2021;aout;Extremement mauvaise;0.0;5
606;2021;aout;Extremement mauvaise;0.0;5
607;2021;aout;Extremement mauvaise;14.0;5
608;2021;aout;Extremement mauvaise;7.0;5
609;2021;aout;Extremement mauvaise;21.0;5
610;2021;aout;Extremement mauvaise;14.0;5
611;2021;aout;Extremement mauvaise;7.0;5
612;2021;aout;Extremement mauvaise;65.0;5
